,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
3818,SD 015 R-K RD,POMERADO RD,,,32.9148655,-117.0711548,66753
3819,SD 015 RD,RANCHO MISSION RD,,,32.7827974,-117.1104334,313072
3820,SD 015 RD,SANTO RD,,,32.7902989,-117.1050947,130894
3821,SD 015 SB OFF RAMP ,SD 015 SB ON RAMP ,,,,,11750
3822,SD 015 SB ON RAMP ,STONECREST BL,,,,,6576
3823,SD 015 ST,36 ST,,,32.7548597,-117.1157743,80487
3824,SD 015 ST,GURNARD ST,,,32.807858,-117.103844,56230
3825,SD 052 ,SD 163 ,,,,,68278
3826,SD 052 ,SD 163  ,,,,,19290
3827,SD 052  PY,W HILLS PY,,,,,25259
3828,SD 052 PY,W HILLS PY,,,,,83917
3829,SD 052 R-B EN,LANDFILL EN,,,,,18286
3830,SD 052 WY,PENNANT WY,,,32.8470848,-117.2220501,61369
3831,SD 054 DR,ALTA VIEW DR,,,32.676048,-117.038589,121554
3832,SD 056 DR,TWIN TRAILS DR,,,32.9567912,-117.1250077,33317
3833,SD 056 R-B  ,VY CTRE  DR,,,32.9376997,-117.2310574,23294
3834,SD 056 R-B  B,VY CTRE  DR,,,32.9376997,-117.2310574,20522
3835,SD 056 R-B DR,VALLEY CTRE DR,,,32.9376997,-117.2310574,28894
3836,SD 056 RD,CARMEL CYN RD,,,,,36597
3837,SD 094  ,60 ST,,,,,13192
3838,SD 094  ,BAYVIEW HTS  DR,,,32.724636,-117.077049,9308
3839,SD 094 AV,FEDERAL AV,,,32.724636,-117.077049,16950
3840,SD 094 DR,BAYVIEW HTS DR,,,32.724636,-117.077049,53544
3841,SD 094 DR,COL GROVE DR,,,32.7374122,-117.0590354,8022
3842,SD 094 DR,COLLEGE GROVE  DR,,,32.7374122,-117.0590354,21691
3843,SD 094 DR,COLLEGE GROVE DR,,,32.7374122,-117.0590354,9382
3844,SD 094 ST,60 ST,,,32.7374122,-117.0590354,72581
3845,SD 094 ST,F ST,,,32.7135823,-117.1648256,29963
3846,SD 163 ,PLAZA PANAMA ,,,,,5195
3847,SD 163 ,SD 015 ,,,,,23554
3848,SD 163  ,HARRIS PLANT RD,,,32.860351,-117.1165823,28745
3849,SD 163 CTR,HEALTH CTR,,,33.15180655,-117.18201585,24181
3850,SD 163 DR,HEALTH CENTER DR,,,32.7952951,-117.1573389,132583
3851,SD 163 NB OFF ST,UPAS ST ST,,,32.74099,-117.137917,2906
3852,SD 163 NB RAMP ST,UPAS ST,,,32.74099,-117.137917,2563
3853,SD 163 R-A ST,UPAS ST,,,32.74099,-117.137917,2430
3854,SD 163 R-C ST,RICHMOND ST,,,32.749565,-117.151222,113451
3855,SD 163 R-G ST,RICHLAND ST,,,32.7908068,-117.1630807,194614
3856,SD 163 R-J DR,LINBROOK DR,,,32.7764779,-117.164905,78533
3857,SD 163 RD,HARRIS PLANT RD,,,32.860351,-117.1165823,100531
3858,SD 805 ,PINECREST AV,,,32.7982203,-117.1405309,13707
3859,SD 805  ,55TH  ST,,,32.7716241,-117.0763201,19485
3860,SD 805  ,CONVOY  ST,,,32.835655,-117.152397,36580
3861,SD 805  ,COTTONWOOD RD,,,32.5558962,-117.047974,14837
3862,SD 805  ,NOBEL  DR,,,32.8684586,-117.2278843,55373
3863,SD 805  ,PINECREST  AV,,,32.7982203,-117.1405309,14598
3864,SD 805  ,SD 015  ,,,,,7968
3865,SD 805    ,EASTGATE  ML,,,32.8814355,-117.1990651,53989
3866,SD 805 AV,FAIRMOUNT AV,,,32.7807245,-117.1014434,207826
3867,SD 805 DR,NOBEL  DR,,,32.8684586,-117.2278843,52064
3868,SD 805 DR,NOBEL DR,,,32.8684586,-117.2278843,343103
3869,SD 805 ON RAMP DR,SD 805 OFF RAMP DR,,,,,70345
3870,SD 805 ON-OFF RAMP ST,IOWA ST,,,32.5861291,-117.0930034,83606
3871,SD 805 PY,VISTA SORRENTO PY,,,,,85113
3872,SD 805 RD,MIRAMAR RD,,,32.8938447,-117.1259922,36798
3873,SD 805 RD,OTAY MESA RD,,,32.5676881,-116.962358,21443
3874,SD 805 ST,RUFFNER ST,,,32.830811,-117.158867,456160
3875,SD 805 ST,SHAWLINE ST,,,32.8325678,-117.1638292,235608
3876,SD 905  SD 905,ENRICO FERMI DR,,,32.5562884,-116.9278636,9083
3877,SD 905 AV,CALIENTE AV,,,32.5651081,-117.0149647,81089
3878,SD 905 AV,SANYO AV,,,32.5638216,-116.940769,27353
3879,SD 905 DR,ENRICO FERMI DR,,,32.5562884,-116.9278636,11152
3880,SD 905 DR,ROLL DR,,,32.5548384,-116.9374187,70062
3881,SD 905 RD,AIRWAY RD,,,32.5645375,-117.0153262,10993
3882,SD 905 RD,DAIRY MART  RD,,,32.5561947,-117.0624594,15465
3883,SD 905 RD,DAIRY MART RD,,,32.5561947,-117.0624594,70283
3884,SD 905 RD,HIDDEN TRAILS RD,,,32.5738081,-117.0143026,40631
3885,SD-905 RD,DAIRY MART RD,,,32.5561947,-117.0624594,14349
3886,SD015 NB ON/OFF RAMP AV,VAN DYKE AV,,,32.7637165,-117.1023644,5426
3887,SDSU CAMPUS PARKING DY,E FALLS VIEW DR,,,32.774178,-117.06459,14056
3888,SEA COUNTRY LN,SAN DIEGUITO RD,,,32.9744654,-117.2166368,29212
3889,SEA RIDGE DR,CHELSEA AV,32.8089173,-117.2650612,32.8121504,-117.2692361,1146
3890,SEA RIDGE DR,COLIMA ST,32.8089173,-117.2650612,32.811871,-117.263329,97831
3891,SEA WORLD DR,CLAIREMONT DR,32.7649794,-117.2087239,32.8038,-117.1991166,5190
3892,SEA WORLD DR,END DR,32.7649794,-117.2087239,32.8038,-117.1991166,47264
3893,SEA WORLD DR,FIESTA ISLAND RD,32.7649794,-117.2087239,32.7740639,-117.2166065,17887
3894,SEA WORLD DR,NAPA ST,32.7649794,-117.2087239,32.7647901,-117.1961278,38403
3895,SEA WORLD DR,PACIFIC HY,32.7649794,-117.2087239,,,10910
3896,SEA WORLD DR,S SHORES PVT RD,32.7649794,-117.2087239,,,3715
3897,SEA WORLD DR,SD 008 R-E DR,32.7649794,-117.2087239,,,217355
3898,SEAWARD AV,BEYER BL,32.5570485,-117.0413077,32.5653829,-117.0597,8565
3899,SELLSWAY ST,SEAWARD AV,32.555084,-117.04509,32.5570485,-117.0413077,10998
3900,SEMILLON  BL,REISLING DR,,,32.5570485,-117.0413077,366
3901,SEMILLON BL,CAMINITO ALTO BL,,,,,94706
3902,SEMILLON BL,CMTO ALTO  ,,,,,16007
3903,SEMILLON BL,ELDERWOOD LN,,,32.923687,-117.07193,94827
3904,SEMILLON BL,SCRIPPS TRAIL BL,,,,,750
3905,SENDA ACAUARIO ,VEREDA LUZ SOL ,,,32.915531,-117.215286,7466
3906,SENN WY,LA JOLLA SCENIC S DR,32.8436378,-117.247064,,,12496
3907,SERI ST,CLAIREMONT MESA BL BL,32.822914,-117.202248,,,1283
3908,SERVANDO AV,CAM PZ  AV,32.5569825,-117.0649317,,,9608
3909,SERVANDO AV,CAMINO PLAZA AV,32.5569825,-117.0649317,32.5453669,-117.0442911,50155
3910,SEVAN CT,I-805 BRIDGE CT,32.78241,-117.154716,,,18460
3911,SEVAN CT,MURRAY RIDGE RD,32.78241,-117.154716,32.7874276,-117.1448427,38148
3912,SHADYGLADE LN,SKYLINE DR,32.700806,-117.032478,32.704735,-117.028923,62083
3913,SHASTA DAISY TR,DEL MAR HTS RD,,,32.9485786,-117.2593425,49958
3914,SHAW VALLEY  RD,CAMINITO CLASSICA RD,32.9348146,-117.210529,,,25269
3915,SHAW VY RD,CAMINITO CLASICA RD,32.9348146,-117.210529,,,8950
3916,SHAWLINE DR,CONVOY ST,,,32.835655,-117.152397,3912
3917,SHAWLINE ST,RUFFNER ST,32.8325678,-117.1638292,32.830811,-117.158867,30752
3918,SHELTER ISLAND CR,SHELTER ISLAND SW END DR,32.8325678,-117.1638292,32.830811,-117.158867,10490
3919,SHELTER ISLAND DR,4000 E/O DR,32.7223142,-117.2305159,32.830811,-117.158867,10478
3920,SHERATON HOTEL DY,HARBOR ISLAND DR,,,32.7292895,-117.1952377,4555
3921,SHIELDS ST,ORLECK ST,32.818821,-117.108253,32.8195538,-117.1041323,7915
3922,SHILOH RD,54 ST,32.818821,-117.108253,32.7347417,-117.0796148,20332
3923,SHIRLEY ANN PL,TEXAS ST,32.7607302,-117.1394804,32.7706845,-117.1400061,1470
3924,SHOOTING STAR DR,CAITHNESS DR,32.567226,-117.056137,32.56588,-117.055206,3826
3925,SHORELINE DR,MIRAMAR RD,32.8656187,-117.2015184,32.8938447,-117.1259922,55944
3926,SIEMPRE VIVA RD,AIRWAY RD,32.5558601,-116.9392784,32.5645375,-117.0153262,20187
3927,SIEMPRE VIVA RD,KERNS ST,32.5558601,-116.9392784,32.550944,-116.9559096,55035
3928,SIEMPRE VIVA RD,VIA AMISTAD  ,32.5558601,-116.9392784,,,9860
3929,SIEMPRE VIVA RD,VIA AMISTAD RD,32.5558601,-116.9392784,,,9924
3930,SIERRA MAR DR,TORREY PINES RD,32.847607,-117.261017,32.844807,-117.269913,8285
3931,SIERRA VISTA ,ALLEN RD,32.847607,-117.261017,32.844807,-117.269913,3040
3932,SIGNAL AV,SATURN BL,32.572224,-117.094551,32.844807,-117.269913,940
3933,SIGSBEE ST,26 ST,32.572224,-117.094551,32.9701596,-117.2689154,2505
3934,SIGSBEE ST,BEARDSLEY ST,32.70216,-117.149178,32.704243,-117.144386,13111
3935,SILVERADO ST,PROSPECT ST,32.8453981,-117.272766,32.6076716,-117.0578157,3475
3936,SILVERADO ST,WALL ST,32.8453981,-117.272766,32.846931,-117.273264,41686
3937,SILVERADO ST,WALL ST ,32.8453981,-117.272766,32.846931,-117.273264,3552
3938,SIPES   LN,WILLOW  RD,32.5454659,-117.0486218,32.5454716,-117.0426195,5919
3939,SIPES  LN ,WILLOW  RD,32.5454659,-117.0486218,32.5454716,-117.0426195,5826
3940,SIPES LN,WILLOW RD,32.5454659,-117.0486218,32.5454716,-117.0426195,15663
3941,SKYLINE  DR,IMPERIAL  AV,32.704735,-117.028923,32.7064323,-117.1252448,14488
3942,SKYLINE  DR,JAMACHA  RD,32.704735,-117.028923,32.7144302,-117.0342503,4950
3943,SKYLINE DR,GRIBBLE ST,32.704735,-117.028923,32.702946,-117.034126,5875
3944,SKYLINE DR,JAMACHA RD,32.704735,-117.028923,32.7144302,-117.0342503,5206
3945,SKYLINE DR,LATIMER ST,32.704735,-117.028923,32.7041746,-117.0684024,30999
3946,SKYLINE DR,LOS SONETO DR,32.704735,-117.028923,32.707069,-117.043602,10924
3947,SKYLINE DR,MARGARITA RD,32.704735,-117.028923,32.707069,-117.043602,62902
3948,SKYLINE DR,SAN VICENTE ST,32.704735,-117.028923,32.711826,-117.026947,5251
3949,SKYLINE DR,TICKNOR CT,32.704735,-117.028923,32.7021962,-117.0668428,7592
3950,SMITH  ST,ROSECRANS ST,32.7512306,-117.200495,32.7547067,-117.2018158,13501
3951,SMITH ST,ROSECRANS ST,32.7512306,-117.200495,32.7547067,-117.2018158,114363
3952,SMYTHE AV,COTTONWOOD RD,32.5611863,-117.0493615,32.5558962,-117.047974,44040
3953,SN ANDRES DR,STA FE DOWNS SQ,,,,,16488
3954,SN DIEGUITO RD,VIA  VALLE  ,,,,,11166
3955,SN GABRIEL PL,DEVON CT,,,32.7661843,-117.2504015,8707
3956,SN PASQUAL  ,SAN PASQUAL VALLEY  RD,,,33.0958246,-117.0088108,5631
3957,SNOOK ST,SHIELDS ST,32.8122182,-117.1046579,32.818821,-117.108253,38707
3958,SOLEDAD AV,BOULEVARD PL,32.846321,-117.262016,32.7846836,-116.9777083,523
3959,SOLEDAD MOUNTAIN RD,PACIFICA DR,32.8123354,-117.2324595,32.8144071,-117.224457,2791
3960,SOLEDAD MOUNTAIN RD,PENDLETON ST,32.8123354,-117.2324595,32.814369,-117.231697,2926
3961,SOLEDAD MTN RD,PENDLETON ST,32.8123354,-117.2324595,32.814369,-117.231697,8513
3962,SOLEDAD WY,ALTA LA JOLLA  DR,32.815552,-117.241608,32.8221434,-117.2452509,3570
3963,SOLEDAD WY,ALTA LA JOLLA DR,32.815552,-117.241608,32.8221434,-117.2452509,13285
3964,SOLOLA AV,CERVANTES AV,32.693684,-117.086067,32.6978572,-117.0700941,12486
3965,SOLOLA AV,LADNER ST,32.693684,-117.086067,32.695351,-117.09375,61627
3966,SOLTERRA VISTA PY,RANCHO SANTA FE ,32.693684,-117.086067,33.024194949999995,-117.19815158464624,5196
3967,SORRENTO VALLEY BL,CALLE MAR MARIPOSA  ,,,32.9137935,-117.2262388,20545
3968,SORRENTO VALLEY BL,CALLE MAR MARIPOSA BL,,,,,16734
3969,SORRENTO VY  BL,TRIPP  CT,,,32.9149541,-117.2341197,9041
3970,SORRENTO VY  BL,TRIPP CT CT,,,32.9149541,-117.2341197,8142
3971,SORRENTO VY  RD,EL CAM RL  ,32.8901984,-117.2084854,,,39527
3972,SORRENTO VY BL,CAL MAR MARIP  ,,,,,18095
3973,SORRENTO VY BL,CALLE MAR DE MARIPOSA BL,,,,,90895
3974,SORRENTO VY BL,DAFFODIL ST,,,32.9003458,-117.2221751,36759
3975,SORRENTO VY BL,SD 005 R-B BL,,,,,124411
3976,SORRENTO VY BL,SORRENTO VY N/O BL,,,32.9194733,-117.179623,62817
3977,SORRENTO VY BL,SORRENTO VY PY,,,,,13623
3978,SORRENTO VY BL,SORRENTO VY S/O RD,,,,,29867
3979,SORRENTO VY BL,TRIPP CT,,,32.9149541,-117.2341197,27469
3980,SORRENTO VY RD,SD 005 RD,32.8901984,-117.2084854,,,23137
3981,SORRENTO VY RD,VISTA SORRENTO PY,32.8901984,-117.2084854,,,155891
3982,SPACE THEATER WY,VILLAGE PL,32.7297396,-117.1467502,32.7324436,-117.1479118,70414
3983,SPANISH LANDING ,LANING RD ,32.7284995,-117.20951719886834,32.7304818,-117.2199859,20304
3984,SPANISH LANDING RD,LANING RD,32.7294603,-117.20461,32.7304818,-117.2199859,30800
3985,SPARLING ST,COLLEGE AV,32.7452872,-117.058965,32.7772397,-117.0677729,7512
3986,SPARREN AV,TWIN TRAILS DR,32.9659381,-117.1376916,32.9567912,-117.1250077,42196
3987,SPILLMAN  DR,HIXSON  AV,32.722767,-117.105827,32.724895,-117.105347,18256
3988,SPILLMAN DR,HIXSON AV,32.722767,-117.105827,32.724895,-117.105347,88264
3989,SPORTS ARENA  BL,GROTON  ST,,,32.7533794,-117.2213754,21586
3990,SPORTS ARENA  BL,KURTZ  ST,,,32.7556776,-117.20939,15299
3991,SPORTS ARENA BL,GROTON  ST,,,32.7533794,-117.2213754,25291
3992,SPORTS ARENA BL,GROTON ST,,,32.7533794,-117.2213754,147605
3993,SPORTS ARENA BL,KURTZ ST,,,32.7556776,-117.20939,260071
3994,SPR CYN RD,MANDRAKE PT,,,32.925213,-117.077164,10835
3995,SPR CYN RD,SCR CRK DR,,,32.925213,-117.077164,24480
3996,SPR CYN RD,STONEBRIDGE PY,,,32.925213,-117.077164,23128
3997,SPRING CANYON  RD,SCRIPPS CREEK  DR,32.9099518,-117.0623129,32.933853,-117.08963,674
3998,SPRING CANYON RD,MESA VISTA RD,32.9099518,-117.0623129,,,32260
3999,SPRING CANYON RD,SCRIPPS CREEK ,32.9099518,-117.0623129,32.933853,-117.08963,870
4000,SPRING CANYON RD,SCRIPPS CREEK DR,32.9099518,-117.0623129,32.933853,-117.08963,155954
4001,SPRING CANYON RD,SCRIPPS POWAY PY,32.9099518,-117.0623129,,,1576
4002,SPRING CANYON RD,STONEBRIDGE PY,32.9099518,-117.0623129,,,112638
4003,SPRING CYN RD,MANDRAKE PT,,,32.925213,-117.077164,31245
4004,SPRING CYN RD,SPRUCE RUN DR,,,32.9337952,-117.0890645,7181
4005,SPRING OAK WY,GROVE VIEW RD,32.685352,-117.03299,32.685635,-117.03199,1080
4006,SPRINGBROOK DR,CITY LIMIT  DR,32.9386821,-117.0787422,,,36564
4007,SPRINGBROOK DR,CITY LIMIT DR,32.9386821,-117.0787422,,,101001
4008,SPRINGBROOK DR,POWAY RD,32.9386821,-117.0787422,32.9478055,-117.0768396,3623
4009,SPRUCE RUN  DR,SCRIPPS CREEK  DR,32.9337952,-117.0890645,32.933853,-117.08963,447
4010,SPRUCE RUN DR,BLUE CYPRESS DR,32.9337952,-117.0890645,32.92617,-117.077026,107488
4011,SPRUCE ST,REDWOOD ST,32.7387081,-117.1613907,32.73783,-117.1342815,5423
4012,SPRUCE ST,THORN ST,32.7387081,-117.1613907,32.740314,-117.091454,4861
4013,SR 054 WB OFF RAMP RD,PARADISE VY RD,,,32.688251,-117.048828,22168
4014,SR-905 EB ON/OFF BL,BEYER BL,,,32.5653829,-117.0597,6240
4015,ST ANDREWS AV,AIRWAY RD,32.5659904,-116.9739421,32.5645375,-117.0153262,16415
4016,ST CHARLES PL,ROSECRANS ST,32.7432569,-117.2104975,32.7547067,-117.2018158,41455
4017,ST LOUIS TR,VIKING WY,,,33.155664,-117.151092,53040
4018,ST RITA PL,MANZANARES WY,32.701931,-117.08564,32.703293,-117.082153,57526
4019,ST THERESE WY,LISIEUX TR,32.790844,-117.064369,,,2480
4020,ST. RITA PL,MANZANARES WY,32.701931,-117.08564,32.703293,-117.082153,12338
4021,ST. THERESE WY,LISIEUX TR,32.790844,-117.064369,,,2141
4022,STA BARBARA ST,GUIZOT ST,,,32.7428106,-117.2413127,2476
4023,STANDLAKE ST,SATURN BL,32.567329,-117.093307,,,26448
4024,STANLEY  AV,EL CAJON  BL,32.7619201,-117.0617991,,,4554
4025,STANLEY AV,EL CAJON BL,32.7619201,-117.0617991,,,20003
4026,STARGAZE AV,WESTVALE RD,32.973835,-117.127487,32.977909,-117.132347,23192
4027,STARLING DR,VISTA HILL AV,32.793293,-117.155281,32.7949274,-117.1559124,22953
4028,STATE ST,SD 005 ST,32.7191404,-117.1664942,,,92504
4029,STERNE  ST,TENNYSON ST,32.7352239,-117.2261852,32.7395949,-117.2318695,7007
4030,STERNE ST,TENNYSON ST,32.7352239,-117.2261852,32.7395949,-117.2318695,270287
4031,STOCKWOOD CV,SYCAMORE TRLS (W)  RD,32.923979,-117.039023,,,6552
4032,STONE CANYON RD,NACIDO DR,33.3862324,-117.1644339,33.0075221,-117.0570138,83956
4033,STONE CYN RD,NACIDO DR,,,33.0075221,-117.0570138,19836
4034,STONECREST BL,AERO DR,,,32.8096863,-117.1463609,44335
4035,STONEY GATE PL,TED WILLIAMS PY,32.9702059,-117.0819727,,,32200
4036,STONEY GT PL,T WILLIAMS PY,,,,,7111
4037,STONEY PEAK DR,HIGHLAND RH RD,,,32.9789453,-117.0712554,23754
4038,STRANDWAY BL,MISSION BL,,,,,14235
4039,STREAMVIEW DR,CHOLLAS PY,32.7444958,-117.0684698,,,42927
4040,STREAMVIEW DR,GLADE ST,32.7444958,-117.0684698,32.745972,-117.061928,166458
4041,STREAMVIEW DR,REDWOOD ST,32.7444958,-117.0684698,32.73783,-117.1342815,40686
4042,STRESEMANN ST,DUNANT ST,32.8472205,-117.222967,32.8521587,-117.2197021,13784
4043,STRESSMAN ST,REGENTS RD,,,32.8626995,-117.2226386,5925
4044,SUCCESS AV,AERO DR,32.805828,-117.1278204,32.8096863,-117.1463609,49185
4045,SUMTER ST,RAPPAHANNOCK AV,32.801991,-117.2038087,32.8057105,-117.2017245,4272
4046,SUNDANCE AV,BLACK MTN RD,32.9564269,-117.1360842,32.9891419,-117.1266465,14463
4047,SUNDEVIL WY,PASEO MONTALBAN WY,32.9671006,-117.1179559,,,72863
4048,SUNNY BRAE PL,JACKSON DR,32.794327,-117.043327,32.8022312,-117.0444265,5126
4049,SUNNYSIDE AV,ENCINITAS  AV,32.7118926,-117.0261004,32.7093171,-117.0245663,3714
4050,SUNNYSIDE AV,ENCINITAS AV,32.7118926,-117.0261004,32.7093171,-117.0245663,7519
4051,SUNSET AV,MONUMENT RD,32.774895,-116.986794,32.5447391,-117.072295,2239
4052,SUNSET BL,ARISTA DR,,,32.7581458,-117.1874662,2580
4053,SUNSET BL,LEWIS ST,,,32.7518845,-117.1615003,3905
4054,SUNSET CLIFFS  BL,CABLE  ST,,,32.7513107,-117.2446088,11401
4055,SUNSET CLIFFS BL,CABLE ST,,,32.7513107,-117.2446088,149779
4056,SUNSET CLIFFS BL,SPRAY ST,,,32.752676,-117.251424,10281
4057,SUNSET CT,TANGIERS CT,32.7856967,-117.2537722,32.7860381,-117.2538342,120665
4058,SUNSET RD,SAN JUAN RD,32.826759,-116.935043,32.751068,-117.190727,7275
4059,SUNSET RD,SN JUAN RD,32.826759,-116.935043,,,2243
4060,SUNSET RDG DR,POYNTELL CR,32.826759,-116.935043,32.916309,-117.08017,4458
4061,SUNSET RIDGE DR,BLUE CYPRESS DR,32.918491,-117.082962,32.92617,-117.077026,51622
4062,SUNSET RIDGE DR,POYNTELL CR,32.918491,-117.082962,32.916309,-117.08017,14921
4063,SUTHERLAND ST,NOELL ST,32.7425817,-117.185757,32.7431394,-117.1867971,4955
4064,SUTTER ST,BUSH ST,32.7462105,-117.1731667,32.7473553,-117.1731698,41242
4065,SWAN LAKE DR,SCRIPPS RH BL,32.926823,-117.101601,,,33222
4066,SWAN LK DR,SCR RH BL,,,,,8727
4067,SWIFT  AV,35 ST,,,32.7500396,-117.1180499,12773
4068,SWIFT AV,35  ST,32.7496891,-117.1192792,32.7500396,-117.1180499,3845
4069,SWIFT AV,35 ST,32.7496891,-117.1192792,32.7500396,-117.1180499,111915
4070,SYCAMORE  RD,WILLOW  RD,32.5487994,-117.045176,32.5454716,-117.0426195,7960
4071,SYCAMORE RD,WILLOW RD,32.5487994,-117.045176,32.5454716,-117.0426195,29540
4072,T D M DR,CMTO VISTANA  ,,,,,18539
4073,T MDWS DR,WOLVERINE WY,,,33.210377,-117.213989,20451
4074,T PINES PK  RD,CARMEL VY  RD,,,32.9517747,-117.1943397,30364
4075,T STA FE RD,SD 056 R-A ,32.816832,-117.222531,,,10499
4076,T WILLIAMS PY,CARMEL MTN (S) RD,,,,,14353
4077,T WILLIAMS PY,TIVOLI PK RW,,,,,10956
4078,T WMS R-A DR,TWIN TRAILS DR,,,32.9567912,-117.1250077,33012
4079,TAIT ST,GARSTON ST,32.7812673,-117.1682733,32.78373,-117.166107,3654
4080,TAIT ST,LINDA VIS RD,32.7812673,-117.1682733,,,9146
4081,TALBOT  ST,SOUTHERNWOOD  WY,32.7202709,-117.2331596,32.7206577,-117.2445802,9307
4082,TALBOT  ST,UPSHUR  ST,32.7202709,-117.2331596,32.720344,-117.2314497,18180
4083,TALBOT ST,HILL ST,32.7202709,-117.2331596,32.7223997,-117.2388432,78070
4084,TALBOT ST,SOUTHERNWOOD  WY,32.7202709,-117.2331596,32.7206577,-117.2445802,9261
4085,TALBOT ST,SOUTHERNWOOD WY,32.7202709,-117.2331596,32.7206577,-117.2445802,45967
4086,TALBOT ST,ULLMAN ST,32.7202709,-117.2331596,32.7240186,-117.2368929,19243
4087,TALBOT ST,UPSHUR ST,32.7202709,-117.2331596,32.720344,-117.2314497,93350
4088,TAMBOR RD,COLINA DORADA DR,32.819736,-117.089348,32.815823,-117.077789,15329
4089,TARENTO DR,MOANA DR,32.7233528,-117.2475106,32.7252383,-117.2483256,13487
4090,TAYLOR  ST,W MORENA  BL,32.7555568,-117.1996047,,,25264
4091,TAYLOR ST,TWIGGS ST,32.7555568,-117.1996047,32.755101,-117.1943222,9559
4092,TECOLOTE RD,KNOXVILLE ST,32.7720835,-117.2032068,32.7754264,-117.2020678,47475
4093,TED WILLIAMS PY,CARMEL MOUNTAIN RD,,,32.9632195,-117.132299,10892
4094,TED WILLIAMS PY,CARMEL MTN RD,,,32.9632195,-117.132299,55759
4095,TED WILLIAMS PY,TIVOLI PARK RW,,,32.9632195,-117.132299,43866
4096,TENNYSON  ST,POINSETTIA  DR,32.7395949,-117.2318695,32.7388617,-117.2289881,14722
4097,TENNYSON ST,POINSETTIA DR,32.7395949,-117.2318695,32.7388617,-117.2289881,53666
4098,TENNYSON ST,SUNSET CLIFFS  BL,32.7395949,-117.2318695,,,37958
4099,TENNYSON ST,VOLTAIRE ST,32.7395949,-117.2318695,32.7521938,-117.2468798,10691
4100,TEXAS  ST,ARIZONA  ST,32.7706845,-117.1400061,32.75219,-117.137573,6953
4101,TEXAS ST,ARIZONA ST,32.7706845,-117.1400061,32.75219,-117.137573,42210
4102,TEXAS ST,SD 805 ST,32.7706845,-117.1400061,,,30325
4103,THANKSGIVING  LN,BLACK MTN  RD,32.903927,-117.126228,32.9891419,-117.1266465,16089
4104,THANKSGIVING LN,BLACK MTN RD,32.903927,-117.126228,32.9891419,-117.1266465,63239
4105,THERMAL AV,18 ST,32.569172,-117.097099,32.7174202,-117.1627728,47325
4106,THERMAL AV,TRANSITE AV,32.569172,-117.097099,32.571011,-117.096237,830
4107,THETA PL,CAPRI  DR,32.783695,-117.066002,32.782085,-117.065483,3809
4108,THETA PL,CAPRI DR,32.783695,-117.066002,32.782085,-117.065483,10741
4109,THOMAS AV,GRAND AV,32.7935508,-117.2552365,32.8017518,-117.2223267,184319
4110,THOMAS AV,REED AV,32.7935508,-117.2552365,32.7927487,-117.2542037,0
4111,THORN  ST,UPAS  ST,32.740314,-117.091454,32.74099,-117.137917,5254
4112,THORN DR,LANDIS ST,32.740314,-117.091454,32.7459042,-117.1026726,4780
4113,THORN ST,UPAS ST,32.740314,-117.091454,32.74099,-117.137917,88292
4114,THORNWOOD ST,TANGLEWOOD RD,32.811058,-117.172928,32.8118775,-117.1713359,11823
4115,TIERRASANTA BL,CLAIREMONT MESA BL,,,,,9672
4116,TIERRASANTA BL,CLAIREMONT MESA BL BL,,,,,13917
4117,TOMMY DR,WHELAN DR,32.803921,-117.017698,32.8062782,-117.0209719,11081
4118,TORREY MAR DR,CAMINITO VISTANA DR,32.970641,-117.162095,32.9733735,-117.1551026,51638
4119,TORREY MEADOWS DR,CARMEL VALLEY RD,32.963743,-117.1515509,32.9517747,-117.1943397,18323
4120,TORREY MEADOWS DR,WOLVERINE WY,32.963743,-117.1515509,33.210377,-117.213989,53977
4121,TORREY PINES  R,PASEO OCASO  ,32.8919572,-117.2402554,32.8572165,-117.2545894,1465
4122,TORREY PINES PARK RD,CARMEL VY RD,32.9264948,-117.2587309,32.9517747,-117.1943397,110695
4123,TORREY PINES RD,AVENIDA DE LA PLAYA RD,32.844807,-117.269913,32.8539742,-117.2566037,1451
4124,TORREY PINES RD,AVENIDA PLAYA RD,32.844807,-117.269913,32.8539742,-117.2566037,1295
4125,TORREY PINES RD,EXCHANGE PL,32.844807,-117.269913,32.8452947,-117.2677691,14167
4126,TORREY PINES RD,EXPEDITION WY,32.844807,-117.269913,32.8711668,-117.24333,108712
4127,TORREY PINES RD,PASEO OCASO RD,32.844807,-117.269913,,,4709
4128,TORREY PINES RD,SPINDRIFT DR,32.844807,-117.269913,32.983768,-117.251953,2621
4129,TORREY PINES RD,TORREY LN,32.844807,-117.269913,32.847912,-117.263603,380
4130,TORREY RIDGE DR,TIMBER RIDGE RD,32.9563779,-117.2259865,32.954208,-117.217781,1617
4131,TORREY SANTA FE CT,CAMINO DEL SUR  ,,,33.009212,-117.1452309,3944
4132,TORREY SANTA FE CT,CAMINO DEL SUR CT,,,,,3250
4133,TORREY SANTA FE CT,COPPER CYN RD,,,,,3149
4134,TORREY SANTA FE RD,SD 056 RAMP RD,32.9596439,-117.1653276,,,47626
4135,TORREY SANTA FE RD,TORREY MEADOWS DR,32.9596439,-117.1653276,32.963743,-117.1515509,19169
4136,TOSWER ST,EDIWHAR  AV,,,32.8065166,-117.1365151,3400
